ID,x,y,z,wire_direction_x,wire_direction_y,wire_direction_z,halflength,type,sector,layer,layer_lim,sector_lim,num_neighbors
411,19.2431,-11.11,35,0,0,1,75,1,3,3,0,1,6
412,19.2431,-10.1,35,0,0,1,75,1,4,3,0,-1,6
413,19.2431,-9.09,35,0,0,1,75,1,4,3,0,0,6
414,19.2431,-8.08,35,0,0,1,75,1,4,3,0,0,6
415,19.2431,-7.07,35,0,0,1,75,1,4,3,0,0,6
416,19.2431,-6.06,35,0,0,1,75,1,4,3,0,0,6
417,19.2431,-5.05,35,0,0,1,75,1,4,3,0,0,6
418,19.2431,-4.04,35,0,0,1,75,1,4,3,0,0,6
419,19.2431,-3.03,35,0,0,1,75,1,4,3,0,0,6
420,19.2431,-2.02,35,0,0,1,75,1,4,3,0,0,6
421,19.2431,-1.01,35,0,0,1,75,1,4,3,0,0,6
422,19.2431,0,35,0,0,1,75,1,4,3,0,0,6
423,19.2431,1.01,35,0,0,1,75,1,4,3,0,0,6
424,19.2431,2.02,35,0,0,1,75,1,4,3,0,0,6
425,19.2431,3.03,35,0,0,1,75,1,4,3,0,0,6
426,19.2431,4.04,35,0,0,1,75,1,4,3,0,0,6
427,19.2431,5.05,35,0,0,1,75,1,4,3,0,0,6
428,19.2431,6.06,35,0,0,1,75,1,4,3,0,0,6
429,19.2431,7.07,35,0,0,1,75,1,4,3,0,0,6
430,19.2431,8.08,35,0,0,1,75,1,4,3,0,0,6
431,19.2431,9.09,35,0,0,1,75,1,4,3,0,0,6
432,19.2431,10.1,35,0,0,1,75,1,4,3,0,1,6
433,19.2431,11.11,35,0,0,1,75,1,5,3,0,-1,6
434,18.3684,11.615,35,0,0,1,75,1,5,3,0,0,6
435,17.4937,12.12,35,0,0,1,75,1,5,3,0,0,6
436,16.619,12.625,35,0,0,1,75,1,5,3,0,0,6
437,15.7443,13.13,35,0,0,1,75,1,5,3,0,0,6
438,14.8697,13.635,35,0,0,1,75,1,5,3,0,0,6
439,13.995,14.14,35,0,0,1,75,1,5,3,0,0,6
440,13.1203,14.645,35,0,0,1,75,1,5,3,0,0,6
441,12.2456,15.15,35,0,0,1,75,1,5,3,0,0,6
442,11.3709,15.655,35,0,0,1,75,1,5,3,0,0,6
443,10.4962,16.16,35,0,0,1,75,1,5,3,0,0,6
444,9.62154,16.665,35,0,0,1,75,1,5,3,0,0,6
445,8.74686,17.17,35,0,0,1,75,1,5,3,0,0,6
446,7.87217,17.675,35,0,0,1,75,1,5,3,0,0,6
447,6.99749,18.18,35,0,0,1,75,1,5,3,0,0,6
448,6.1228,18.685,35,0,0,1,75,1,5,3,0,0,6
449,5.24811,19.19,35,0,0,1,75,1,5,3,0,0,6
450,4.37343,19.695,35,0,0,1,75,1,5,3,0,0,6
451,3.49874,20.2,35,0,0,1,75,1,5,3,0,0,6
452,2.62406,20.705,35,0,0,1,75,1,5,3,1,1,4
453,-2.62406,21.715,35,0,0,1,75,1,0,4,1,-1,4
454,-3.49874,21.21,35,0,0,1,75,1,0,4,0,0,6
455,-4.37343,20.705,35,0,0,1,75,1,0,4,0,0,6
456,-5.24811,20.2,35,0,0,1,75,1,0,4,0,0,6
457,-6.1228,19.695,35,0,0,1,75,1,0,4,0,0,6
458,-6.99749,19.19,35,0,0,1,75,1,0,4,0,0,6
459,-7.87217,18.685,35,0,0,1,75,1,0,4,0,0,6
460,-8.74686,18.18,35,0,0,1,75,1,0,4,0,0,6
461,-9.62154,17.675,35,0,0,1,75,1,0,4,0,0,6
462,-10.4962,17.17,35,0,0,1,75,1,0,4,0,0,6
463,-11.3709,16.665,35,0,0,1,75,1,0,4,0,0,6
464,-12.2456,16.16,35,0,0,1,75,1,0,4,0,0,6
465,-13.1203,15.655,35,0,0,1,75,1,0,4,0,0,6
466,-13.995,15.15,35,0,0,1,75,1,0,4,0,0,6
467,-14.8697,14.645,35,0,0,1,75,1,0,4,0,0,6
468,-15.7443,14.14,35,0,0,1,75,1,0,4,0,0,6
469,-16.619,13.635,35,0,0,1,75,1,0,4,0,0,6
470,-17.4937,13.13,35,0,0,1,75,1,0,4,0,0,6
471,-18.3684,12.625,35,0,0,1,75,1,0,4,0,0,6
472,-19.2431,12.12,35,0,0,1,75,1,0,4,0,0,6
473,-20.1178,11.615,35,0,0,1,75,1,0,4,0,1,6
474,-20.1178,10.605,35,0,0,1,75,1,1,4,0,-1,6
475,-20.1178,9.595,35,0,0,1,75,1,1,4,0,0,6
476,-20.1178,8.585,35,0,0,1,75,1,1,4,0,0,6
477,-20.1178,7.575,35,0,0,1,75,1,1,4,0,0,6
478,-20.1178,6.565,35,0,0,1,75,1,1,4,0,0,6
479,-20.1178,5.555,35,0,0,1,75,1,1,4,0,0,6
480,-20.1178,4.545,35,0,0,1,75,1,1,4,0,0,6
481,-20.1178,3.535,35,0,0,1,75,1,1,4,0,0,6
482,-20.1178,2.525,35,0,0,1,75,1,1,4,0,0,6
483,-20.1178,1.515,35,0,0,1,75,1,1,4,0,0,6
484,-20.1178,0.505,35,0,0,1,75,1,1,4,0,0,6
485,-20.1178,-0.505,35,0,0,1,75,1,1,4,0,0,6
486,-20.1178,-1.515,35,0,0,1,75,1,1,4,0,0,6
487,-20.1178,-2.525,35,0,0,1,75,1,1,4,0,0,6
488,-20.1178,-3.535,35,0,0,1,75,1,1,4,0,0,6
489,-20.1178,-4.545,35,0,0,1,75,1,1,4,0,0,6
490,-20.1178,-5.555,35,0,0,1,75,1,1,4,0,0,6
491,-20.1178,-6.565,35,0,0,1,75,1,1,4,0,0,6
492,-20.1178,-7.575,35,0,0,1,75,1,1,4,0,0,6
493,-20.1178,-8.585,35,0,0,1,75,1,1,4,0,0,6
494,-20.1178,-9.595,35,0,0,1,75,1,1,4,0,0,6
495,-20.1178,-10.605,35,0,0,1,75,1,1,4,0,1,6
496,-20.1178,-11.615,35,0,0,1,75,1,2,4,0,-1,6
497,-19.2431,-12.12,35,0,0,1,75,1,2,4,0,0,6
498,-18.3684,-12.625,35,0,0,1,75,1,2,4,0,0,6
499,-17.4937,-13.13,35,0,0,1,75,1,2,4,0,0,6
500,-16.619,-13.635,35,0,0,1,75,1,2,4,0,0,6
501,-15.7443,-14.14,35,0,0,1,75,1,2,4,0,0,6
502,-14.8697,-14.645,35,0,0,1,75,1,2,4,0,0,6
503,-13.995,-15.15,35,0,0,1,75,1,2,4,0,0,6
504,-13.1203,-15.655,35,0,0,1,75,1,2,4,0,0,6
505,-12.2456,-16.16,35,0,0,1,75,1,2,4,0,0,6
506,-11.3709,-16.665,35,0,0,1,75,1,2,4,0,0,6
507,-10.4962,-17.17,35,0,0,1,75,1,2,4,0,0,6
508,-9.62154,-17.675,35,0,0,1,75,1,2,4,0,0,6
509,-8.74686,-18.18,35,0,0,1,75,1,2,4,0,0,6
510,-7.87217,-18.685,35,0,0,1,75,1,2,4,0,0,6
511,-6.99749,-19.19,35,0,0,1,75,1,2,4,0,0,6
512,-6.1228,-19.695,35,0,0,1,75,1,2,4,0,0,6
513,-5.24811,-20.2,35,0,0,1,75,1,2,4,0,0,6
514,-4.37343,-20.705,35,0,0,1,75,1,2,4,0,0,6
515,-3.49874,-21.21,35,0,0,1,75,1,2,4,0,0,6
516,-2.62406,-21.715,35,0,0,1,75,1,2,4,1,1,4
517,2.62406,-21.715,35,0,0,1,75,1,3,4,1,-1,4
518,3.49874,-21.21,35,0,0,1,75,1,3,4,0,0,6
519,4.37343,-20.705,35,0,0,1,75,1,3,4,0,0,6
520,5.24811,-20.2,35,0,0,1,75,1,3,4,0,0,6
521,6.1228,-19.695,35,0,0,1,75,1,3,4,0,0,6
522,6.99749,-19.19,35,0,0,1,75,1,3,4,0,0,6
523,7.87217,-18.685,35,0,0,1,75,1,3,4,0,0,6
524,8.74686,-18.18,35,0,0,1,75,1,3,4,0,0,6
525,9.62154,-17.675,35,0,0,1,75,1,3,4,0,0,6
526,10.4962,-17.17,35,0,0,1,75,1,3,4,0,0,6
527,11.3709,-16.665,35,0,0,1,75,1,3,4,0,0,6
528,12.2456,-16.16,35,0,0,1,75,1,3,4,0,0,6
529,13.1203,-15.655,35,0,0,1,75,1,3,4,0,0,6
530,13.995,-15.15,35,0,0,1,75,1,3,4,0,0,6
531,14.8697,-14.645,35,0,0,1,75,1,3,4,0,0,6
532,15.7443,-14.14,35,0,0,1,75,1,3,4,0,0,6
533,16.619,-13.635,35,0,0,1,75,1,3,4,0,0,6
534,17.4937,-13.13,35,0,0,1,75,1,3,4,0,0,6
535,18.3684,-12.625,35,0,0,1,75,1,3,4,0,0,6
536,19.2431,-12.12,35,0,0,1,75,1,3,4,0,0,6
537,20.1178,-11.615,35,0,0,1,75,1,3,4,0,1,6
538,20.1178,-10.605,35,0,0,1,75,1,4,4,0,-1,6
539,20.1178,-9.595,35,0,0,1,75,1,4,4,0,0,6
540,20.1178,-8.585,35,0,0,1,75,1,4,4,0,0,6
541,20.1178,-7.575,35,0,0,1,75,1,4,4,0,0,6
542,20.1178,-6.565,35,0,0,1,75,1,4,4,0,0,6
543,20.1178,-5.555,35,0,0,1,75,1,4,4,0,0,6
544,20.1178,-4.545,35,0,0,1,75,1,4,4,0,0,6
545,20.1178,-3.535,35,0,0,1,75,1,4,4,0,0,6
546,20.1178,-2.525,35,0,0,1,75,1,4,4,0,0,6
547,20.1178,-1.515,35,0,0,1,75,1,4,4,0,0,6
548,20.1178,-0.505,35,0,0,1,75,1,4,4,0,0,6
549,20.1178,0.505,35,0,0,1,75,1,4,4,0,0,6
550,20.1178,1.515,35,0,0,1,75,1,4,4,0,0,6
551,20.1178,2.525,35,0,0,1,75,1,4,4,0,0,6
552,20.1178,3.535,35,0,0,1,75,1,4,4,0,0,6
553,20.1178,4.545,35,0,0,1,75,1,4,4,0,0,6
554,20.1178,5.555,35,0,0,1,75,1,4,4,0,0,6
555,20.1178,6.565,35,0,0,1,75,1,4,4,0,0,6
556,20.1178,7.575,35,0,0,1,75,1,4,4,0,0,6
557,20.1178,8.585,35,0,0,1,75,1,4,4,0,0,6
558,20.1178,9.595,35,0,0,1,75,1,4,4,0,0,6
559,20.1178,10.605,35,0,0,1,75,1,4,4,0,1,6
560,20.1178,11.615,35,0,0,1,75,1,5,4,0,-1,6
561,19.2431,12.12,35,0,0,1,75,1,5,4,0,0,6
562,18.3684,12.625,35,0,0,1,75,1,5,4,0,0,6
563,17.4937,13.13,35,0,0,1,75,1,5,4,0,0,6
564,16.619,13.635,35,0,0,1,75,1,5,4,0,0,6
565,15.7443,14.14,35,0,0,1,75,1,5,4,0,0,6
566,14.8697,14.645,35,0,0,1,75,1,5,4,0,0,6
567,13.995,15.15,35,0,0,1,75,1,5,4,0,0,6
568,13.1203,15.655,35,0,0,1,75,1,5,4,0,0,6
569,12.2456,16.16,35,0,0,1,75,1,5,4,0,0,6
570,11.3709,16.665,35,0,0,1,75,1,5,4,0,0,6
571,10.4962,17.17,35,0,0,1,75,1,5,4,0,0,6
572,9.62154,17.675,35,0,0,1,75,1,5,4,0,0,6
573,8.74686,18.18,35,0,0,1,75,1,5,4,0,0,6
574,7.87217,18.685,35,0,0,1,75,1,5,4,0,0,6
575,6.99749,19.19,35,0,0,1,75,1,5,4,0,0,6
576,6.1228,19.695,35,0,0,1,75,1,5,4,0,0,6
577,5.24811,20.2,35,0,0,1,75,1,5,4,0,0,6
578,4.37343,20.705,35,0,0,1,75,1,5,4,0,0,6
579,3.49874,21.21,35,0,0,1,75,1,5,4,0,0,6
580,2.62406,21.715,35,0,0,1,75,1,5,4,1,1,4
581,-2.62406,22.725,35,0,0,1,75,1,0,5,1,-1,4
582,-3.49874,22.22,35,0,0,1,75,1,0,5,0,0,6
583,-4.37343,21.715,35,0,0,1,75,1,0,5,0,0,6
584,-5.24811,21.21,35,0,0,1,75,1,0,5,0,0,6
585,-6.1228,20.705,35,0,0,1,75,1,0,5,0,0,6
586,-6.99749,20.2,35,0,0,1,75,1,0,5,0,0,6
587,-7.87217,19.695,35,0,0,1,75,1,0,5,0,0,6
588,-8.74686,19.19,35,0,0,1,75,1,0,5,0,0,6
589,-9.62154,18.685,35,0,0,1,75,1,0,5,0,0,6
590,-10.4962,18.18,35,0,0,1,75,1,0,5,0,0,6
591,-11.3709,17.675,35,0,0,1,75,1,0,5,0,0,6
592,-12.2456,17.17,35,0,0,1,75,1,0,5,0,0,6
593,-13.1203,16.665,35,0,0,1,75,1,0,5,0,0,6
594,-13.995,16.16,35,0,0,1,75,1,0,5,0,0,6
595,-14.8697,15.655,35,0,0,1,75,1,0,5,0,0,6
596,-15.7443,15.15,35,0,0,1,75,1,0,5,0,0,6
597,-16.619,14.645,35,0,0,1,75,1,0,5,0,0,6
598,-17.4937,14.14,35,0,0,1,75,1,0,5,0,0,6
599,-18.3684,13.635,35,0,0,1,75,1,0,5,0,0,6
600,-19.2431,13.13,35,0,0,1,75,1,0,5,0,0,6
601,-20.1178,12.625,35,0,0,1,75,1,0,5,0,0,6
602,-20.9925,12.12,35,0,0,1,75,1,0,5,0,1,6
603,-20.9925,11.11,35,0,0,1,75,1,1,5,0,-1,6
604,-20.9925,10.1,35,0,0,1,75,1,1,5,0,0,6
605,-20.9925,9.09,35,0,0,1,75,1,1,5,0,0,6
606,-20.9925,8.08,35,0,0,1,75,1,1,5,0,0,6
607,-20.9925,7.07,35,0,0,1,75,1,1,5,0,0,6
608,-20.9925,6.06,35,0,0,1,75,1,1,5,0,0,6
609,-20.9925,5.05,35,0,0,1,75,1,1,5,0,0,6
610,-20.9925,4.04,35,0,0,1,75,1,1,5,0,0,6
611,-20.9925,3.03,35,0,0,1,75,1,1,5,0,0,6
612,-20.9925,2.02,35,0,0,1,75,1,1,5,0,0,6
613,-20.9925,1.01,35,0,0,1,75,1,1,5,0,0,6
614,-20.9925,0,35,0,0,1,75,1,1,5,0,0,6
615,-20.9925,-1.01,35,0,0,1,75,1,1,5,0,0,6
616,-20.9925,-2.02,35,0,0,1,75,1,1,5,0,0,6
617,-20.9925,-3.03,35,0,0,1,75,1,1,5,0,0,6
618,-20.9925,-4.04,35,0,0,1,75,1,1,5,0,0,6
619,-20.9925,-5.05,35,0,0,1,75,1,1,5,0,0,6
620,-20.9925,-6.06,35,0,0,1,75,1,1,5,0,0,6
621,-20.9925,-7.07,35,0,0,1,75,1,1,5,0,0,6
622,-20.9925,-8.08,35,0,0,1,75,1,1,5,0,0,6
623,-20.9925,-9.09,35,0,0,1,75,1,1,5,0,0,6
624,-20.9925,-10.1,35,0,0,1,75,1,1,5,0,0,6
625,-20.9925,-11.11,35,0,0,1,75,1,1,5,0,1,6
626,-20.9925,-12.12,35,0,0,1,75,1,2,5,0,-1,6
627,-20.1178,-12.625,35,0,0,1,75,1,2,5,0,0,6
628,-19.2431,-13.13,35,0,0,1,75,1,2,5,0,0,6
629,-18.3684,-13.635,35,0,0,1,75,1,2,5,0,0,6
630,-17.4937,-14.14,35,0,0,1,75,1,2,5,0,0,6
631,-16.619,-14.645,35,0,0,1,75,1,2,5,0,0,6
632,-15.7443,-15.15,35,0,0,1,75,1,2,5,0,0,6
633,-14.8697,-15.655,35,0,0,1,75,1,2,5,0,0,6
634,-13.995,-16.16,35,0,0,1,75,1,2,5,0,0,6
635,-13.1203,-16.665,35,0,0,1,75,1,2,5,0,0,6
636,-12.2456,-17.17,35,0,0,1,75,1,2,5,0,0,6
637,-11.3709,-17.675,35,0,0,1,75,1,2,5,0,0,6
638,-10.4962,-18.18,35,0,0,1,75,1,2,5,0,0,6
639,-9.62154,-18.685,35,0,0,1,75,1,2,5,0,0,6
640,-8.74686,-19.19,35,0,0,1,75,1,2,5,0,0,6
641,-7.87217,-19.695,35,0,0,1,75,1,2,5,0,0,6
642,-6.99749,-20.2,35,0,0,1,75,1,2,5,0,0,6
643,-6.1228,-20.705,35,0,0,1,75,1,2,5,0,0,6
644,-5.24811,-21.21,35,0,0,1,75,1,2,5,0,0,6
645,-4.37343,-21.715,35,0,0,1,75,1,2,5,0,0,6
646,-3.49874,-22.22,35,0,0,1,75,1,2,5,0,0,6
647,-2.62406,-22.725,35,0,0,1,75,1,2,5,1,1,4
648,2.62406,-22.725,35,0,0,1,75,1,3,5,1,-1,4
649,3.49874,-22.22,35,0,0,1,75,1,3,5,0,0,6
650,4.37343,-21.715,35,0,0,1,75,1,3,5,0,0,6
651,5.24811,-21.21,35,0,0,1,75,1,3,5,0,0,6
652,6.1228,-20.705,35,0,0,1,75,1,3,5,0,0,6
653,6.99749,-20.2,35,0,0,1,75,1,3,5,0,0,6
654,7.87217,-19.695,35,0,0,1,75,1,3,5,0,0,6
655,8.74686,-19.19,35,0,0,1,75,1,3,5,0,0,6
656,9.62154,-18.685,35,0,0,1,75,1,3,5,0,0,6
657,10.4962,-18.18,35,0,0,1,75,1,3,5,0,0,6
658,11.3709,-17.675,35,0,0,1,75,1,3,5,0,0,6
659,12.2456,-17.17,35,0,0,1,75,1,3,5,0,0,6
660,13.1203,-16.665,35,0,0,1,75,1,3,5,0,0,6
661,13.995,-16.16,35,0,0,1,75,1,3,5,0,0,6
662,14.8697,-15.655,35,0,0,1,75,1,3,5,0,0,6
663,15.7443,-15.15,35,0,0,1,75,1,3,5,0,0,6
664,16.619,-14.645,35,0,0,1,75,1,3,5,0,0,6
665,17.4937,-14.14,35,0,0,1,75,1,3,5,0,0,6
666,18.3684,-13.635,35,0,0,1,75,1,3,5,0,0,6
667,19.2431,-13.13,35,0,0,1,75,1,3,5,0,0,6
668,20.1178,-12.625,35,0,0,1,75,1,3,5,0,0,6
669,20.9925,-12.12,35,0,0,1,75,1,3,5,0,1,6
670,20.9925,-11.11,35,0,0,1,75,1,4,5,0,-1,6
671,20.9925,-10.1,35,0,0,1,75,1,4,5,0,0,6
672,20.9925,-9.09,35,0,0,1,75,1,4,5,0,0,6
673,20.9925,-8.08,35,0,0,1,75,1,4,5,0,0,6
674,20.9925,-7.07,35,0,0,1,75,1,4,5,0,0,6
675,20.9925,-6.06,35,0,0,1,75,1,4,5,0,0,6
676,20.9925,-5.05,35,0,0,1,75,1,4,5,0,0,6
677,20.9925,-4.04,35,0,0,1,75,1,4,5,0,0,6
678,20.9925,-3.03,35,0,0,1,75,1,4,5,0,0,6
679,20.9925,-2.02,35,0,0,1,75,1,4,5,0,0,6
680,20.9925,-1.01,35,0,0,1,75,1,4,5,0,0,6
681,20.9925,0,35,0,0,1,75,1,4,5,0,0,6
682,20.9925,1.01,35,0,0,1,75,1,4,5,0,0,6
683,20.9925,2.02,35,0,0,1,75,1,4,5,0,0,6
684,20.9925,3.03,35,0,0,1,75,1,4,5,0,0,6
685,20.9925,4.04,35,0,0,1,75,1,4,5,0,0,6
686,20.9925,5.05,35,0,0,1,75,1,4,5,0,0,6
687,20.9925,6.06,35,0,0,1,75,1,4,5,0,0,6
688,20.9925,7.07,35,0,0,1,75,1,4,5,0,0,6
689,20.9925,8.08,35,0,0,1,75,1,4,5,0,0,6
690,20.9925,9.09,35,0,0,1,75,1,4,5,0,0,6
691,20.9925,10.1,35,0,0,1,75,1,4,5,0,0,6
692,20.9925,11.11,35,0,0,1,75,1,4,5,0,1,6
693,20.9925,12.12,35,0,0,1,75,1,5,5,0,-1,6
694,20.1178,12.625,35,0,0,1,75,1,5,5,0,0,6
695,19.2431,13.13,35,0,0,1,75,1,5,5,0,0,6
696,18.3684,13.635,35,0,0,1,75,1,5,5,0,0,6
697,17.4937,14.14,35,0,0,1,75,1,5,5,0,0,6
698,16.619,14.645,35,0,0,1,75,1,5,5,0,0,6
699,15.7443,15.15,35,0,0,1,75,1,5,5,0,0,6
700,14.8697,15.655,35,0,0,1,75,1,5,5,0,0,6
701,13.995,16.16,35,0,0,1,75,1,5,5,0,0,6
702,13.1203,16.665,35,0,0,1,75,1,5,5,0,0,6
703,12.2456,17.17,35,0,0,1,75,1,5,5,0,0,6
704,11.3709,17.675,35,0,0,1,75,1,5,5,0,0,6
705,10.4962,18.18,35,0,0,1,75,1,5,5,0,0,6
706,9.62154,18.685,35,0,0,1,75,1,5,5,0,0,6
707,8.74686,19.19,35,0,0,1,75,1,5,5,0,0,6
708,7.87217,19.695,35,0,0,1,75,1,5,5,0,0,6
709,6.99749,20.2,35,0,0,1,75,1,5,5,0,0,6
710,6.1228,20.705,35,0,0,1,75,1,5,5,0,0,6
711,5.24811,21.21,35,0,0,1,75,1,5,5,0,0,6
712,4.37343,21.715,35,0,0,1,75,1,5,5,0,0,6
713,3.49874,22.22,35,0,0,1,75,1,5,5,0,0,6
714,2.62406,22.725,35,0,0,1,75,1,5,5,1,1,4
715,-2.62406,23.735,35,0,0,1,75,1,0,6,1,-1,4
716,-3.49874,23.23,35,0,0,1,75,1,0,6,0,0,6
717,-4.37343,22.725,35,0,0,1,75,1,0,6,0,0,6
718,-5.24811,22.22,35,0,0,1,75,1,0,6,0,0,6
719,-6.1228,21.715,35,0,0,1,75,1,0,6,0,0,6
720,-6.99749,21.21,35,0,0,1,75,1,0,6,0,0,6
721,-7.87217,20.705,35,0,0,1,75,1,0,6,0,0,6
722,-8.74686,20.2,35,0,0,1,75,1,0,6,0,0,6
723,-9.62154,19.695,35,0,0,1,75,1,0,6,0,0,6
724,-10.4962,19.19,35,0,0,1,75,1,0,6,0,0,6
725,-11.3709,18.685,35,0,0,1,75,1,0,6,0,0,6
726,-12.2456,18.18,35,0,0,1,75,1,0,6,0,0,6
727,-13.1203,17.675,35,0,0,1,75,1,0,6,0,0,6
728,-13.995,17.17,35,0,0,1,75,1,0,6,0,0,6
729,-14.8697,16.665,35,0,0,1,75,1,0,6,0,0,6
730,-15.7443,16.16,35,0,0,1,75,1,0,6,0,0,6
731,-16.619,15.655,35,0,0,1,75,1,0,6,0,0,6
732,-17.4937,15.15,35,0,0,1,75,1,0,6,0,0,6
733,-18.3684,14.645,35,0,0,1,75,1,0,6,0,0,6
734,-19.2431,14.14,35,0,0,1,75,1,0,6,0,0,6
735,-20.1178,13.635,35,0,0,1,75,1,0,6,0,0,6
736,-20.9925,13.13,35,0,0,1,75,1,0,6,0,0,6
737,-21.8671,12.625,35,0,0,1,75,1,0,6,0,1,6
738,-21.8671,11.615,35,0,0,1,75,1,1,6,0,-1,6
739,-21.8671,10.605,35,0,0,1,75,1,1,6,0,0,6
740,-21.8671,9.595,35,0,0,1,75,1,1,6,0,0,6
741,-21.8671,8.585,35,0,0,1,75,1,1,6,0,0,6
742,-21.8671,7.575,35,0,0,1,75,1,1,6,0,0,6
743,-21.8671,6.565,35,0,0,1,75,1,1,6,0,0,6
744,-21.8671,5.555,35,0,0,1,75,1,1,6,0,0,6
745,-21.8671,4.545,35,0,0,1,75,1,1,6,0,0,6
746,-21.8671,3.535,35,0,0,1,75,1,1,6,0,0,6
747,-21.8671,2.525,35,0,0,1,75,1,1,6,0,0,6
748,-21.8671,1.515,35,0,0,1,75,1,1,6,0,0,6
749,-21.8671,0.505,35,0,0,1,75,1,1,6,0,0,6
750,-21.8671,-0.505,35,0,0,1,75,1,1,6,0,0,6
751,-21.8671,-1.515,35,0,0,1,75,1,1,6,0,0,6
752,-21.8671,-2.525,35,0,0,1,75,1,1,6,0,0,6
753,-21.8671,-3.535,35,0,0,1,75,1,1,6,0,0,6
754,-21.8671,-4.545,35,0,0,1,75,1,1,6,0,0,6
755,-21.8671,-5.555,35,0,0,1,75,1,1,6,0,0,6
756,-21.8671,-6.565,35,0,0,1,75,1,1,6,0,0,6
757,-21.8671,-7.575,35,0,0,1,75,1,1,6,0,0,6
758,-21.8671,-8.585,35,0,0,1,75,1,1,6,0,0,6
759,-21.8671,-9.595,35,0,0,1,75,1,1,6,0,0,6
760,-21.8671,-10.605,35,0,0,1,75,1,1,6,0,0,6
761,-21.8671,-11.615,35,0,0,1,75,1,1,6,0,1,6
762,-21.8671,-12.625,35,0,0,1,75,1,2,6,0,-1,6
763,-20.9925,-13.13,35,0,0,1,75,1,2,6,0,0,6
764,-20.1178,-13.635,35,0,0,1,75,1,2,6,0,0,6
765,-19.2431,-14.14,35,0,0,1,75,1,2,6,0,0,6
766,-18.3684,-14.645,35,0,0,1,75,1,2,6,0,0,6
767,-17.4937,-15.15,35,0,0,1,75,1,2,6,0,0,6
768,-16.619,-15.655,35,0,0,1,75,1,2,6,0,0,6
769,-15.7443,-16.16,35,0,0,1,75,1,2,6,0,0,6
770,-14.8697,-16.665,35,0,0,1,75,1,2,6,0,0,6
771,-13.995,-17.17,35,0,0,1,75,1,2,6,0,0,6
772,-13.1203,-17.675,35,0,0,1,75,1,2,6,0,0,6
773,-12.2456,-18.18,35,0,0,1,75,1,2,6,0,0,6
774,-11.3709,-18.685,35,0,0,1,75,1,2,6,0,0,6
775,-10.4962,-19.19,35,0,0,1,75,1,2,6,0,0,6
776,-9.62154,-19.695,35,0,0,1,75,1,2,6,0,0,6
777,-8.74686,-20.2,35,0,0,1,75,1,2,6,0,0,6
778,-7.87217,-20.705,35,0,0,1,75,1,2,6,0,0,6
779,-6.99749,-21.21,35,0,0,1,75,1,2,6,0,0,6
780,-6.1228,-21.715,35,0,0,1,75,1,2,6,0,0,6
781,-5.24811,-22.22,35,0,0,1,75,1,2,6,0,0,6
782,-4.37343,-22.725,35,0,0,1,75,1,2,6,0,0,6
783,-3.49874,-23.23,35,0,0,1,75,1,2,6,0,0,6
784,-2.62406,-23.735,35,0,0,1,75,1,2,6,1,1,4
785,2.62406,-23.735,35,0,0,1,75,1,3,6,1,-1,4
786,3.49874,-23.23,35,0,0,1,75,1,3,6,0,0,6
787,4.37343,-22.725,35,0,0,1,75,1,3,6,0,0,6
788,5.24811,-22.22,35,0,0,1,75,1,3,6,0,0,6
789,6.1228,-21.715,35,0,0,1,75,1,3,6,0,0,6
790,6.99749,-21.21,35,0,0,1,75,1,3,6,0,0,6
791,7.87217,-20.705,35,0,0,1,75,1,3,6,0,0,6
792,8.74686,-20.2,35,0,0,1,75,1,3,6,0,0,6
793,9.62154,-19.695,35,0,0,1,75,1,3,6,0,0,6
794,10.4962,-19.19,35,0,0,1,75,1,3,6,0,0,6
795,11.3709,-18.685,35,0,0,1,75,1,3,6,0,0,6
796,12.2456,-18.18,35,0,0,1,75,1,3,6,0,0,6
797,13.1203,-17.675,35,0,0,1,75,1,3,6,0,0,6
798,13.995,-17.17,35,0,0,1,75,1,3,6,0,0,6
799,14.8697,-16.665,35,0,0,1,75,1,3,6,0,0,6
800,15.7443,-16.16,35,0,0,1,75,1,3,6,0,0,6
801,16.619,-15.655,35,0,0,1,75,1,3,6,0,0,6
802,17.4937,-15.15,35,0,0,1,75,1,3,6,0,0,6
803,18.3684,-14.645,35,0,0,1,75,1,3,6,0,0,6
804,19.2431,-14.14,35,0,0,1,75,1,3,6,0,0,6
805,20.1178,-13.635,35,0,0,1,75,1,3,6,0,0,6
806,20.9925,-13.13,35,0,0,1,75,1,3,6,0,0,6
807,21.8671,-12.625,35,0,0,1,75,1,3,6,0,1,6
808,21.8671,-11.615,35,0,0,1,75,1,4,6,0,-1,6
809,21.8671,-10.605,35,0,0,1,75,1,4,6,0,0,6
810,21.8671,-9.595,35,0,0,1,75,1,4,6,0,0,6
811,21.8671,-8.585,35,0,0,1,75,1,4,6,0,0,6
812,21.8671,-7.575,35,0,0,1,75,1,4,6,0,0,6
813,21.8671,-6.565,35,0,0,1,75,1,4,6,0,0,6
814,21.8671,-5.555,35,0,0,1,75,1,4,6,0,0,6
815,21.8671,-4.545,35,0,0,1,75,1,4,6,0,0,6
816,21.8671,-3.535,35,0,0,1,75,1,4,6,0,0,6
817,21.8671,-2.525,35,0,0,1,75,1,4,6,0,0,6
818,21.8671,-1.515,35,0,0,1,75,1,4,6,0,0,6
819,21.8671,-0.505,35,0,0,1,75,1,4,6,0,0,6
820,21.8671,0.505,35,0,0,1,75,1,4,6,0,0,6
